producer_name,phone,latitude,longitude,website,country,city,zipCode,addressLines,designation_name,color,variety_name
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,rosé,Syrah
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,rouge,Syrah
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,rouge,Grenache
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,rosé,Grenache
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,rouge,Mourvèdre
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,rosé,Carignan 
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,rouge,Carignan 
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,rouge,Cinsault
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,blanc,Bourboulenc
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,blanc,Grenache Blanc
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,blanc,Clairette 
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,blanc,Marsanne 
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,blanc,Roussanne
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Languedoc,blanc,Piquepoul
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Terrasses du Larzac ,rouge,Grenache
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Terrasses du Larzac ,rouge,Syrah
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Terrasses du Larzac ,rouge,Mourvèdre
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,rosé,Syrah
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,rouge,Syrah
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,rouge,Grenache
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,rosé,Grenache
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,rouge,Mourvèdre
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,rosé,Carignan 
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,rouge,Carignan 
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,rouge,Cinsault
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,blanc,Bourboulenc
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,blanc,Grenache Blanc
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,blanc,Clairette 
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,blanc,Marsanne 
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,blanc,Roussanne
Domaine La Croix Chaptal ,04 67 16 09 36,43.6283341,3.4794179,http://www.lacroixchaptal.com/,France,Saint-André-de-Sangonis,34725,Hameau de Cambous,Languedoc,blanc,Piquepoul
Château la Maylandie ,06 61 93 01 33,43.1521871,2.7209398,http://www.maylandie.fr/fr/index.php,France,Ferrals-les-Corbières,11200,18 Avenue de Lézignan,Corbières,rouge,Mourvèdre
Château la Maylandie ,06 61 93 01 33,43.1521871,2.7209398,http://www.maylandie.fr/fr/index.php,France,Ferrals-les-Corbières,11200,18 Avenue de Lézignan,Corbières,rosé,Syrah
Château la Maylandie ,06 61 93 01 33,43.1521871,2.7209398,http://www.maylandie.fr/fr/index.php,France,Ferrals-les-Corbières,11200,18 Avenue de Lézignan,Corbières,rouge,Syrah
Château la Maylandie ,06 61 93 01 33,43.1521871,2.7209398,http://www.maylandie.fr/fr/index.php,France,Ferrals-les-Corbières,11200,18 Avenue de Lézignan,Corbières,rouge,Grenache
Château la Maylandie ,06 61 93 01 33,43.1521871,2.7209398,http://www.maylandie.fr/fr/index.php,France,Ferrals-les-Corbières,11200,18 Avenue de Lézignan,Corbières,rosé,Grenache
Château la Maylandie ,06 61 93 01 33,43.1521871,2.7209398,http://www.maylandie.fr/fr/index.php,France,Ferrals-les-Corbières,11200,18 Avenue de Lézignan,Corbières,rosé,Carignan 
Château la Maylandie ,06 61 93 01 33,43.1521871,2.7209398,http://www.maylandie.fr/fr/index.php,France,Ferrals-les-Corbières,11200,18 Avenue de Lézignan,Corbières,rouge,Carignan 
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois ,rouge,Mourvèdre
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois ,rosé,Syrah
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois ,rouge,Syrah
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois ,rouge,Grenache
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois ,rosé,Grenache
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois ,blanc,Grenache Blanc
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois La Livinière,rouge,Syrah
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois La Livinière,rouge,Grenache
Château de Fauzan ,04 68 43 88 45,43.3146568,2.6625308,https://www.chateaudefauzan.com/,France,Cesseras,34210,3 Route de Cesseras,Minervois La Livinière,rouge,Mourvèdre
Les coteaux du pic ,04 67 55 81 22,43.7667811,3.8626453,,France,Saint-Mathieu-de-Tréviers,34270,140 Avenue des Coteaux de Montferrand,Pic-Saint-Loup,rouge,Mourvèdre
Les coteaux du pic ,04 67 55 81 22,43.7667811,3.8626453,,France,Saint-Mathieu-de-Tréviers,34270,140 Avenue des Coteaux de Montferrand,Pic-Saint-Loup,rosé,Syrah
Les coteaux du pic ,04 67 55 81 22,43.7667811,3.8626453,,France,Saint-Mathieu-de-Tréviers,34270,140 Avenue des Coteaux de Montferrand,Pic-Saint-Loup,rouge,Syrah
Les coteaux du pic ,04 67 55 81 22,43.7667811,3.8626453,,France,Saint-Mathieu-de-Tréviers,34270,140 Avenue des Coteaux de Montferrand,Pic-Saint-Loup,rouge,Grenache
Les coteaux du pic ,04 67 55 81 22,43.7667811,3.8626453,,France,Saint-Mathieu-de-Tréviers,34270,140 Avenue des Coteaux de Montferrand,Pic-Saint-Loup,rosé,Grenache
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,rosé,Syrah
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,rouge,Syrah
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,rouge,Grenache
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,rosé,Grenache
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,rouge,Carignan 
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,rosé,Carignan 
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,rouge,Cinsault
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,rosé,Cinsault
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,blanc,Chardonnay
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,blanc,Sauvignon
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,blanc,Viognier
Mas Seren (Bio),06 79 41 13 29,44.0668616,3.9679939,https://www.mas-seren.fr/,France,Anduze,30140,1820 Route de Saint-Jean du Gard,Cévennes,blanc,Vermentino
Domaine du Gourjo,04 67 96 00 11,43.6167321,3.4511542,http://www.gourjo.com/,France,Clermont-l'Hérault,34800,Route de Canet,Coteaux Salagou ,blanc,Viognier
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,rosé,Syrah
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,rouge,Syrah
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,rouge,Cinsault
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,rosé,Cinsault
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,rouge,Cabernet Sauvignon
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,rosé,Cabernet Sauvignon
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,rouge,Merlot
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,blanc,Chardonnay
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,blanc,Viognier
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,blanc,Sauvignon
Domaine Saint-Paul ,01 30 85 20 20,48.6937419,2.0641396,,France,Saint-Rémy-lès-Chevreuse,78470,102 Route de Limours,Pays d'Oc,blanc,Vermentino
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Collioure,rosé,Syrah
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Collioure,rouge,Syrah
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Collioure,rouge,Grenache
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Collioure,rosé,Grenache
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Collioure,rouge,Carignan 
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Collioure,rosé,Carignan 
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Collioure,rouge,Mourvèdre
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Collioure,blanc,Grenache Blanc
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Banuyls,rosé,Syrah
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Banuyls,rouge,Syrah
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Banuyls,rouge,Grenache
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Banuyls,rosé,Grenache
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Banuyls,rouge,Mourvèdre
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Banuyls,rosé,Muscat
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Banuyls,rouge,Muscat
Domaine Pietri Geraud,,44.0279005,4.8273212,https://www.domaine-pietri-geraud.com/,France,Châteauneuf-du-pape,84232,Route de Sorgues BP58,Banuyls,blanc,Muscat
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,blanc,Tourbat
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,blanc,Marsanne 
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,blanc,Grenache Blanc
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rosé,Syrah
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rouge,Syrah
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rouge,Grenache
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rosé,Grenache
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,blanc,Roussanne
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rouge,Carignan 
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rosé,Carignan 
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,blanc,Macabeu
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rouge,Cinsault
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rosé,Cinsault
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rouge,Lledoner pelut
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rosé,Lledoner pelut
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes du Roussillon,rouge,Mourvèdre
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rosé,Syrah
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rouge,Syrah
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rouge,Grenache
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rosé,Grenache
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rouge,Mourvèdre
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rouge,Cinsault
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rosé,Cinsault
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rouge,Cabernet Sauvignon
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rosé,Cabernet Sauvignon
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,rouge,Merlot
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,blanc,Chardonnay
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,blanc,Sauvignon
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,blanc,Vermentino
Château de Rey,04 68 73 86 27,42.6847309,2.9774393,http://www.chateauderey.com/,France,Canet-en-Roussillon,66140,"Route de saint-Nazaire, Mas de Rey",Côtes Catalanes,blanc,Viognier
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,blanc,Tourbat
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,blanc,Marsanne 
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,blanc,Grenache Blanc
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rosé,Syrah
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rouge,Syrah
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rouge,Grenache
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rosé,Grenache
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,blanc,Roussanne
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rouge,Carignan 
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rosé,Carignan 
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,blanc,Macabeu
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rouge,Cinsault
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rosé,Cinsault
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rouge,Lledoner pelut
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rosé,Lledoner pelut
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes du Roussillon,rouge,Mourvèdre
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes Catalanes,rosé,Syrah
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes Catalanes,rouge,Syrah
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes Catalanes,rouge,Grenache
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes Catalanes,rosé,Grenache
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes Catalanes,rouge,Mourvèdre
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes Catalanes,rouge,Cinsault
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes Catalanes,rosé,Cinsault
Château de l'Ou (Bio),04 68 54 68 67,42.6176009,2.9209278,https://chateau-de-lou.com/fr/,France,Montescot,66200,Route de Villeneuve,Côtes Catalanes,rouge,Cabernet Sauvignon
